,zalando,aboutyou,brand
13527,2780fe96-7fc5-4ac6-a24c-2498ffa56784,5ed06fb2-b979-4cfc-aed2-9475682cde5f,211
13528,183486cd-4f45-43c7-81db-93aa30c6e6dc,3adfc97d-088e-4274-a9c5-6e0689e254d6,211
13529,2e41f378-8c90-4d46-9515-8bd4b7199900,1386bd6a-fd97-49c7-82f2-2baae7384810,211
13530,c644ea2a-6f83-4ce9-af59-5de6a18bc32c,6994cd05-1790-4b81-a2c4-de33e3fb14e8,211
13531,56699f51-3bac-4ef6-beeb-10fd3cc5e84c,5ed24bdf-9455-48dd-9998-7062722f95de,211
13532,e3a19a1a-f8f9-49ef-94cb-d3a129af7cdd,627e47bf-e17b-43d9-8e6e-a7c3e7225145,211
13533,099ea05f-82ee-4e57-931a-b163cc16e0d0,628089b0-69c9-4dcc-aa1e-a273893c734c,211
13534,c62bdfaf-ea42-4986-961b-5f39c975da02,687812f0-5c43-4923-b45c-c417ed824f13,211
13535,592c4bb9-bfec-407c-aee5-c1030ddf39bc,cd9560ab-281f-4799-9acb-2e9ec9eac441,211
13536,f750c7f0-02dc-452d-b67d-d7fe2eda5af6,f898fbd1-522a-4344-8cc6-8f320126bb55,211
13537,c55572d1-f5ad-4aab-bb38-81b5e22091fe,0f601ab1-3e5d-4013-a931-f02e5fe11190,211
13538,9c06e65c-c89e-4935-9ee8-c1103bf8abf5,b9b6b9ba-7b98-4743-af52-f53a4b149d8f,211
13539,1b49ef14-6b5c-421c-b31f-2ddd85aa4413,ba9c54ee-88c5-4ddc-87e7-d89000d8760c,211
13540,93fb8b75-b12b-4667-abd4-c74435f0dc59,16d619f4-8ec6-40e2-bd56-defbc852b70a,211
13541,2e00d1d5-81e7-44df-8bad-e11dfa21e924,5b73598c-2c6b-428e-a694-5f1b23272555,211
13542,acb0df87-1b22-4ef1-9b46-67fafabe4b56,60f5b0b7-808e-4ba0-a85a-6602c9901b4b,211
13543,fcfcc707-b07f-4e39-8a6f-b17bc33a4d41,a7527760-9dd6-4ea2-a580-9747c4c52241,211
13544,28a64735-c13c-4634-8cc7-4a9555f9512f,a4f30efd-59f7-4546-8455-ffeff90e8816,211
13545,7605b745-cb1f-4728-9aa8-2ca675f18374,13a27572-3e8f-4060-bba9-5e431d98784f,211
13546,e1913cc5-b5de-4940-879a-60a86be623d5,235982e5-6236-48cf-b770-8c2dc2bf863d,211
13547,e85b9801-4131-47ce-8e65-6912ba68a6d0,4a8efb1c-bc0e-47b5-a92a-f6ba0b48401d,211
13548,5cefd606-363f-4e78-a9c4-a3555bb017e1,14bec989-586f-4a34-93ad-cc415a9714d6,211
13549,5e73ed8f-502f-4b51-8f0d-9497e8ea738c,8555932f-97ac-4f80-a3bc-c0d9c96a3d35,211
13550,37d88a63-acc2-4ef7-9808-7eda5fc490d2,1ffa9359-d0d5-47b2-8085-e724be571194,211
13551,f351edfd-b3f8-4fe4-b4e2-4b87810da4c2,92117a7b-e382-4260-84bf-37187bccc96c,211
13552,e051bc94-963d-4710-ac8f-90caea00d4df,20cc824b-256c-4584-a7a2-a7d6f5a696d1,211
13553,33f16f04-c8b6-4f32-a58c-df78c8d15e78,58238a7f-fb13-4b08-987d-e8b2fec7e438,211
13554,16de0bcd-b3e5-44d8-95f9-dce2eb0e4885,7d7a9dfc-da43-4664-835c-6455d8e9dc03,211
13555,d87e3683-98fa-42b3-ba20-04f2811c13ab,3aeb590f-ca82-424e-bbc1-633b1c7e2e37,211
13556,c0e53eed-fbee-4373-8d3f-5f1d323fff27,503c3863-9031-4cf9-b560-88e5041ab6de,211
13557,08873243-1a00-402d-ba07-7ff7869dec74,78a338b1-a840-49dd-b8d2-db1650b401c8,211
13558,9f31dd31-7b19-4623-90b9-5b020416f43a,ad356046-080b-426a-9fcc-ba5a89a97423,211
13559,f4cde449-e650-4ee2-b26e-ba21880dd434,bc2eb448-75ac-49a3-82f4-b4f69ce17781,211
13560,78f44ce8-af7e-4744-8e12-1dfa50acb0ff,7e602d5d-b7c4-4e32-b493-28aac9cf199f,211
13561,73fb6ee5-5fce-4204-bf26-493dfe1ebad6,bd0cf87f-a61f-47be-8efe-9ab11b0c0680,211
13562,293b2a8b-772b-409f-8506-88e24f9e789a,7ed0d73c-f285-439c-b30a-49f32b171484,211
13563,565f975c-35a7-42e3-98e4-6c1252ac9e0b,50e39192-0dfd-49af-b436-2751c1533d3c,211
13564,cde732e0-8947-433b-9e0c-3c9ed98314ae,756c4518-ea60-4284-8e14-cbfc1c045789,211
13565,676b3b54-e4d4-47f4-82ed-27ad89edb64d,e7b942d8-4505-4753-b0e4-19b90c58b016,211
13566,b5398b42-06ff-4cb3-859e-fb3a6fb92c7a,abe5e2a0-39ae-47ef-954d-3773a3b34586,211
13567,71036b4a-edad-467a-b77c-61e40c7642b2,ae29eae0-204b-4194-9e64-8a5e1f3dcb02,211
13568,8175a98e-153c-4b22-b3e7-1a3bc9c2d916,01af5cb1-e5b7-4395-9489-c69bcfea87fb,211
13569,0403d198-faa4-44d4-ad0e-fdf538e90731,502a2265-6b4e-4328-bdce-596e794daee3,211
13570,27fd12cc-b963-430d-9117-2d0864e22fd9,68104e2e-a35c-4a43-95ff-5abaa8589f12,211
13571,b85a2b09-12fe-4c97-92ac-634baed26028,b07d7e6c-a029-4068-8d36-70d8c66aba4a,211
13572,c785cf01-e8a1-4648-8da7-2b75f353dab2,306c6c8b-6b2d-4c0c-8042-1dd06f649d7e,211
13573,4aa91f3f-fffe-4e5c-95c2-7bf090632f90,ce6b945d-04ba-4d90-a5d0-63cc2fc87fe6,211
13574,74f97984-e996-4d50-9cdf-b89359133f50,c00690c7-0a99-433e-9886-a7deb5c75240,211
13575,bd88b781-5cf3-4b16-a621-213fa9681c5a,44e407f6-1ea7-4ffa-b646-6513babd1068,211
13576,fd975408-3cca-482f-a9ff-89216cf5ca37,eabb4118-fef4-45b3-b722-742371ae0925,211
13577,f746e22d-7908-4762-9ccf-ad31871e30bc,cbeabb67-44d0-4d03-8e7e-021f9ca89a33,211
13578,60f5bdb9-40c4-4817-9d61-a1dfe430cba0,375d3889-b61f-410c-9b76-cab320506e75,211
13579,03f860c8-e9de-4817-852b-6f35aaa59697,41ff65c8-5e96-4fbc-a068-0bd424a0416b,211
13580,5a188d63-4f3f-4876-a001-9274f311cac9,02105a22-4505-4fa3-82a8-46425f637c3e,211
13581,e2030ade-5ee1-4dcd-959b-df6f85db125e,6a515bce-ed5d-4abe-bf80-c0c172d7ac10,211
13582,a4b80ee8-6386-4562-8e51-75d67009fb6b,d7509cf8-1f0e-40e0-b372-59517d43d553,211
13583,eaaa7cb8-dd03-4ccc-aad1-30a74c74d7bc,39037c73-fc32-4f38-a591-d70b82cf7230,211
13584,c5de3145-d84e-4bf7-8b12-7baf3f076e22,f1882683-8741-48a7-89e5-f0a81e2baf6d,211
13585,0b4eb1fa-1817-447a-b7ab-ee6b505d8872,cd30f58f-f078-4682-8920-53c84b1d742a,211
13586,7e6f9ecc-90d1-4b40-a37f-d8525dfd6c18,908e1d62-1f49-492b-8bd9-c351f2cf6d95,211
13587,88a325e7-099c-4de2-9516-cf0461c320dc,399a27e8-7e51-4e20-96df-c0a62af6e4d6,211
13588,b9adf6b3-75fe-48e9-9e2d-88e6b1360618,44a18c40-a039-43e4-8d46-c54530b9e8f9,211
13589,a4b409f2-febe-44ae-bebd-b0a3a7bed85a,1e3cc02b-5882-44f9-8b3c-fdc9c4b0d885,211
13590,544aa460-520d-48de-a794-c20358c1a26c,c834fb60-5036-48d5-98c5-b810e6b53454,211
13591,500fa2ba-56fd-4ec3-8380-20cf68494cb7,e75d115d-4b62-4b5c-a96e-b469c3e34fe6,211
13592,d76e7f43-98ba-4345-a3e5-79bc74ba9ecc,04a2c9c3-bab5-45f6-9f27-a928334a1807,211
13593,d5750da7-3369-480e-aca8-69090558c722,48cb1e2d-fe57-4c15-9155-4de71c19549e,211
13594,9eca838f-9d85-4c66-9dc5-9b9da8c9172c,dcdb4fcb-d2fc-43c0-a150-209da3bdc3a9,211
13595,1f1a66da-2234-4917-bcbc-49e621f39636,0d3b0bd2-c221-451c-8c1e-061082162f0d,211
13596,14c415f2-2dab-4afd-9964-8d752cafb47f,7cc965e3-ade2-4e28-8e42-4d3415ba1f9c,211
13597,d414afcc-6c1b-4685-83c9-e852a55ef2e4,ff613642-6488-4f00-a65e-f157a6673ebf,211
13598,51d7468e-7fed-4710-9aab-2d3b484a321b,4a9361ca-10d7-4d59-9d9a-cddc26ce6f7d,211
13599,8e709877-0205-4859-936d-0b3c08ba55f6,64d289f8-bffa-4336-bccc-bcccd9edeb37,211
13600,0f4a6b31-4ebc-4ba5-b098-b0bcc958b98c,4f25604d-5eb4-4049-a4b6-b6c100985d9a,211
13601,9ab62194-6c74-4362-aa8d-39f9f09205dd,6b4886ff-c309-4fba-abf6-855d0a33efc5,211
13602,84d6ab31-8304-4e5e-8632-503206c41a1a,7c1fbd5f-3ed4-4b7c-95ae-d937b41b230d,211
13603,32d8bae4-149b-4d4a-9ece-ddd7eb62e289,15913eed-9608-447c-a016-33c7f9d0b03d,211
13604,3aec2322-6d45-46ce-a67a-4201b556e1df,59ecbd77-7fc3-4bde-99a5-fa3ec3760352,211
13605,679bea18-d69e-4129-8774-1706611caf27,e6ae4861-977b-4e6b-898d-5468272b253a,211
13606,ceb7715a-199a-4980-a68f-0c2a426ea082,6bff8079-f980-41f6-bc69-b6bced487ec7,211
13607,f7235b28-ab91-441b-aeea-56c95044a2b7,01f36bea-fb80-405a-b8e3-0d6a057e3978,211
13608,ce080a1b-e25a-497a-a95b-a17a5a55252e,9c1b46c5-70b0-413c-9ba0-e0765e13d470,211
13609,96b5c8a0-6e07-407a-beb2-ce751a6d1e32,794feae4-4d6e-42b6-b466-eab5fb5a5283,211
13610,910f0d73-846b-4637-8f0b-11627395d5f3,df79d293-450d-48c0-9618-55e2fa8970fb,211
13611,ea9f68fe-7961-4b93-b141-4ede0a72c752,ffde1b27-0ebc-47e9-974e-69acde20c592,211
13612,f54f2861-2419-4d72-8e18-674dfef888bf,b597a108-c5a6-4858-a7cf-c64a9a64c4c5,211
13613,2abc59c3-5c24-48c6-8d0d-2cfc285c7d37,2758d640-3b2f-4b7e-bd3c-62745ae78715,211
13614,1d00d477-5936-4d34-be61-76bda6c5ccc8,fa0456a3-a425-4083-a880-ad59f6e3f270,211
13615,f3360ea8-154a-49a4-bf64-89ddf5c3a7c9,6a3d14b8-adb6-4304-b569-cc1391ccafab,211
13616,da43ed95-e50f-4976-868c-bc448243c88f,4afaa7fd-370d-405e-9f75-471ab2238f29,211
13617,e73fa969-1149-4e04-8010-7a2317410f15,9b23c164-a168-471b-b045-db6d4cf1f264,211
13618,be1b313d-193d-4831-ac69-93cfa0892ac0,36593067-2d2f-4422-a76b-e00df5a378d4,211
13619,0b0273a8-1b68-4145-9619-ae2e343eecba,57c75c93-14cd-48f0-b8b4-658bc37edbb3,211
13620,60f534b6-9e7c-4dc3-a5ae-fe171079a39c,14efa14e-fc06-4dba-90cb-6ab7d94f5382,211
13621,aababe60-7903-465a-bb28-105d4492b91c,0d66ee14-009b-41f9-991e-70393850ded7,211
13622,ba7b723a-ea09-48a7-8da3-cd8c5397a77e,f42a131d-9e11-4a0a-8a94-24d6cab36583,211
13623,abbf6360-b274-4db2-bd8d-7d3a0d33bc2d,d3c80134-c10b-4bca-85c6-51bffcfb5796,211
13624,862c1442-cf04-4160-bfaf-96eeaee3ac9c,df46fd58-368b-4f50-8d2f-aacf7e0b95af,211
13625,855507bc-8ab7-4b23-821b-8826676e44d7,9b4ca692-b3d4-403b-8bd8-6b8d507407ca,211
13626,29b24f0d-d27b-4548-a148-9354ac827d38,fdb74d20-5321-4c69-97a0-9963950fa1e2,211
13627,2ff5938d-64d2-4538-9d82-85cd235a1b04,e94adde7-2217-4545-8619-3732fda95e24,211
13628,c3cfc10a-b8a4-48e6-8156-53f74d71faec,dc3078d9-0d71-4721-be6c-e5cbb62bec7c,211
13629,111896c9-fa9f-4d4d-9010-d32fba7d0b42,fbc7fc77-dce0-4217-a1f9-e6abe8701f07,211
13630,3e881a6e-f899-4ddf-be3a-5a89497af1d9,d70dd693-d275-45cc-92b3-d1d01a08150c,211
13631,b0b1aa3c-c63c-467f-80e8-17a803504ffb,943eec0a-16b1-4f01-b012-a834ce92f43f,211
13632,bcd55608-1a13-49cf-aa17-26f8a7088904,1591f2d4-cba3-47c4-af5b-47a32b01fe81,211
13633,83ebc01a-57de-4351-b76b-973af436a799,cdfab2a3-b992-4ed6-a03d-a2f72dccb650,211
13634,82bf5557-3bf8-4271-b3c1-28af3a173a52,12beb62b-a241-4a85-9a0f-701e8d9f9e7f,211
13635,f169f006-9b6e-4e6a-bd32-3fd9e1ebdbc6,db3ebec0-4bde-45f5-a32b-3622d1abeff7,211
13636,edbffa62-bc9d-4358-8013-264d4278626c,4d383108-7613-40d6-8844-f1f5a4dd7d63,211
13637,fa9d9cbc-dffb-488f-b240-34ee53328492,4c19b4d9-13d8-40df-b587-2ec0d2a0b17f,211
13638,ec8f4295-71d7-4d6d-8361-9cf7d27663c0,3d4c8311-be1a-420e-8117-fa64264a5cc7,211
13639,1177a53b-b666-42f0-95d4-86c7bcae52f8,0fa07710-ef68-4290-9c92-9ec5ff09051b,211
13640,412e9b51-693f-4ab3-9bc2-eb539d0380ae,f5f4ad31-f7d7-4ffd-9505-33c0eda8659e,211
13641,e6ed7b54-8d9f-43d0-96cb-d9215e7f4a7b,18a4dd92-f80c-44a8-80a3-9c17e8c80852,211
13642,98bbb76f-b67f-4a6b-93a5-373369b25d8b,db069c75-620e-408a-872a-f3129d2abf44,211
13643,5ebbb04a-606b-4674-90b1-e2597889ed42,a7856741-9881-4305-9e75-acfb9980ea14,211
13644,cc2f08f2-4632-4d01-ab03-fc3e8695887b,67baeb02-4b80-442b-9f2f-f1a9d602bf64,211
13645,31b04a0d-a7a6-474e-ad73-a1695ff15e89,febda47e-ee1c-4c52-bd15-1f469080c5e8,211
13646,ad5b2195-8763-4cf1-9eca-6c8e468a4c0e,93cec735-e10b-4ec8-bb36-9a0f4698922a,211
13647,81dae955-3f03-4dcc-8b0d-2998638f0030,6a45689f-97e0-46ba-a8a0-2e9eed86641d,211
13648,0b49f535-3e47-46af-b4ac-9433c5239004,82a2c094-b518-49d2-ac67-9da780f5a21c,211
13649,b42be485-7aad-4976-8c3e-752992d8f5a4,79e9e5cf-057a-4f51-b44f-682d82790ae1,211
13650,b523b9ea-0e47-43c9-ae12-9dc53337e4cc,2f497f86-0f74-4ce4-bbae-32a66c0985b0,211
13651,fabdeefd-0cef-4cfc-ab91-6de5b87f205d,6a79646e-e296-4018-aaa6-94cd554f8a4f,211
13652,67ed2d74-3360-498e-9b73-8c095f9a0949,c304e7e7-68a7-4fed-b215-310879fc94ad,211
13653,1a9a4ee5-27f7-4dda-8833-a91056095dab,1ae4ca60-403d-4a48-999d-da7de28ca433,211
13654,da60d3fa-91c1-4795-beaa-1a9560bbda30,d9d7f3fd-d657-45a2-ab3c-e05d842d87a4,211
13655,b2b26ac7-d463-41a7-8357-a77e25f0db7e,4baf0333-8910-4e8f-9b1b-29ec56c20f2a,211
13656,d787cdc3-97b1-4772-92b0-b573dc779fc6,e5e5efb4-eb0b-4f1b-9b6d-1d3522c8e7f3,211
13657,b4171425-5198-453b-a555-ed8b869ddb3b,f13b3aa4-5a51-4ca8-9541-27bfd417555b,211
13658,edff734c-5eb6-432d-ab6d-211ec49f64a6,d30ae7b1-a677-4ee1-b8a3-becb8fb3ef8e,211
13659,d7714a9c-48ca-4de4-9fe6-86bee342ec9a,d962dd3b-3644-42cf-a647-6f661acd5304,211
13660,52f53922-cec6-4d79-8f8b-2d0a83a3e39e,4a3057ac-c9b6-4382-b3b1-9870818de455,211
13661,6c86300b-1c29-4bf3-8a1b-857a161b074e,bdd5d7b2-44e8-4b21-be56-457ff15f96ee,211
13662,d987de08-ebab-4a8a-91fd-6e175c394681,0b893d13-652c-417b-ab22-1553ec8f3129,211
13663,d501e3bf-9d89-43bf-accd-5c83fd0118d9,484b806a-92a9-49e2-9bd0-f2f2e061e9c1,211
13664,6354a0f6-1882-42e1-83a3-d313be13361a,d906d910-c84e-4662-b6de-235bd51d5538,211
13665,4743f547-503c-48e6-94d2-dc24041cee99,2dbffc8f-1644-4f44-b15d-df0e12ae3dda,211
13666,e3edce6e-654b-4a5c-a717-9a1bdd0dc6c2,a189fa4e-4e20-4bd9-82f0-0cd2be1fe4d5,211
13667,340d2a13-5da8-4e89-831b-97b488c276ed,a837b0e0-4099-4159-b580-5779d5e18561,211
13668,515b10a3-a0a4-43dc-b28a-de226b1385c2,4371dc8d-e8b5-41e7-9c28-fd018a7798f5,211
13669,81671511-6d4c-468d-b6e5-0ed9fe71e98d,c2c5a5fa-85ba-4e7b-b499-a55651a3026d,211
13670,54d1f0ec-5756-4f30-99ed-3c4e49abab04,e70fabff-4eb4-465b-966c-4291fbcb8c8f,211
13671,5f55c71b-09bf-461c-9351-4131122b2ac4,a21a13c4-6674-40cd-9399-8d47667f4190,211
13672,9ebf2882-c2be-432a-8aea-8e211efaf33d,2c687001-090b-4d8d-a55c-821dcd477438,211
13673,54144c8f-ec65-44f3-a1cf-59adf7e8e2c8,bb7870c9-0a45-475d-8404-1da1d3d4198d,211
13674,35da8563-028d-4168-b1da-155a68c91f1a,3aa90d0c-18e3-4d33-8dec-dfa02931375f,211
13675,28778d4a-dd02-47c9-a637-13270f484c6b,ce60b27c-d29f-4fb2-baec-40458aa91c1c,211
13676,1f8e1132-874a-489f-91fe-43df5d025ad5,450ec299-1187-4606-8ace-4ebeff534113,211
13677,9e83a0e2-117f-4d18-a2a9-17ecac29453f,0c1741ef-4f49-4ec0-bff6-17ba92afe84b,211
13678,b1b8648a-1640-48b4-ae7f-108f669e69f5,579f461f-2fd0-49af-8d77-b348ff15ff65,211
13679,78995f70-15e6-4eba-9191-98e87c043834,fa980e8b-55f2-4093-8de6-dffd5270f7ef,211
13680,1f3548a6-f097-4a5c-921d-d58f27060e04,0a7b70f1-0b24-43e4-9718-435bdb90b185,211
13681,4a3abd23-129e-41c2-ae83-a27df2839ef5,118a8e82-3b0b-4db0-8cb8-e4594be5fcf9,211
13682,3498bafe-82ec-4ba7-84e9-1fa6a60137ff,9ac6bad9-672b-40ba-99c8-992388cbd939,211
13683,777ae3ed-58fe-4dc6-b0e3-177c2ceb8d80,1c025c75-3261-4079-95bf-580a44a46de7,211
13684,5e0a9e08-d87c-45d7-b2fb-ad65751970d5,f6ed408a-b776-4ae0-8ca4-674680de13d0,211
13685,548b62d9-1874-49c1-b7f5-4d813becc64a,37fd519c-4636-4352-b5f8-b53fb3aa5425,211
13686,a1fc348f-8ee2-481f-8a54-9a20a8846562,72953412-0aad-4b2e-9190-1f5fe9ab0d4d,211
13687,ae3688bc-93a8-4ad4-84db-8c1888db0db9,d16aaf5c-774d-4b62-90ac-d6baf304249b,211
13688,7c130954-638d-4415-b90a-daca9f744bca,d2ee10f6-2480-48b2-a981-785183fe802b,211
13689,98509418-c473-4bb3-87e3-f2cb0e84cca3,f2e85d53-59cb-4927-a4f9-06c528313423,211
13690,09bbc3ef-9eda-4002-ad75-a82325fa8bb0,84fd66ee-8aec-451a-9586-9543717c8c47,211
13691,86cb9c0a-f770-4a2c-86b8-386865ea7941,51850b45-9807-4d82-b002-1d6e00e1e264,211
13692,d337a2a4-e113-4995-8619-c5eb9133de6a,6e601685-aee3-4ee5-ad78-5c254a4ad2e2,211
13693,7c5708a2-e8b7-4c59-8404-d6e875d69dc2,8075293c-a2a7-4fdf-a729-b17e34149984,211
13694,373de86b-4c64-46d7-9f80-515d563236f3,97e7ce86-f25d-4988-a25c-83ee5f29a710,211
13695,ae5d1111-5cd1-4510-b6fd-5b46795dc340,5789919e-8e1f-4f32-aa19-c8ea7bc49006,211
13696,b1f6e4e7-093b-43f1-a025-f938a68c5ae5,2bbae03d-aada-480d-815e-5ebcfbb72f8f,211
13697,b43d9668-4b01-4d34-b78a-287a3de3e780,29168137-ebb0-446c-9534-aaa7397bea34,211
13698,4e284cc6-c956-416a-8cf4-0ac68017abe7,c3611a2a-8ac2-4abf-ba8d-7bd31d8b2273,211
13699,d5d035f3-f735-44d5-b863-5247ac44d9f2,fba1b05b-ba63-4b0e-9c11-a482db7b7f53,211
13700,7dc3026c-d0da-4919-8820-dc595efafb50,41f15d49-f306-479d-8359-05bbde95487e,211
13701,0ceeb838-263c-4e43-9da2-5a58b785ffcb,5ac5a6bf-c599-49bb-9423-8e611f99ddca,211
13702,8fb49d6e-b47f-4182-b4ce-5fb15ae398f8,e2ad8e83-5e3d-4005-97d3-ac57bfa888d7,211
13703,a594399b-af00-4ab5-a718-4e2601c1af46,e3de1fb7-bcff-4046-8e64-d1dd19b428f1,211
13704,5b377116-8196-4fd7-a351-fe1abfc82987,c55a6cbf-380d-4537-8a97-ab88501577ee,211
13705,0e7f08c2-862e-46f8-99bd-9b20b3028398,ae639c06-d4e8-4f69-823d-4f7c5eaea4fd,211
13706,a38303fe-b1af-40b0-a522-fb4eb8018682,1fa5e76e-0d42-474f-b2a4-172ca2b01227,211
13707,d9418989-e301-4f34-8bc3-10e93608b6c1,08aac089-d07b-4edd-9b86-5c7a594dfbbe,211
13708,53a524cf-4eaa-4ae8-a934-dd7bdafa5389,a950a733-7021-462d-9602-190a74790dfd,211
13709,b6c141a8-c197-4c4e-bd06-37c8104be852,3cc0e2ee-2bde-4de2-b8ff-3768c984ae7a,211
13710,326d1d8b-8043-4b2a-86e5-8a3b86575bd3,a86de1ea-8b36-4266-8640-d924962634e5,211
13711,93fa821a-5391-434a-bcd8-f92e5bcdf482,f79dbe64-fe3a-4c63-9298-c637df1efeeb,211
13712,b8c409f1-323a-4e49-b6e0-cbd3b14445a7,b57f01ed-c48c-473d-90f5-feb1ce5aec44,211
13713,70cea0e0-d0d3-48a5-bb01-8698a4142f9b,c4db5bf8-31ee-486c-a4d5-f0a3d362f021,211
13714,bfd3ad46-8324-4a9e-b481-1b8903f42438,17dc9ff4-287f-4593-a70b-3b4b90336ff1,211
13715,57c95fc2-7c03-454f-9326-0705f0194ab5,47da7a15-7af9-44fe-9999-db1105c63d1c,211
13716,c1cdcd41-ef3b-4d7f-bfbf-7ceb3495ec5a,acf11656-0f4a-4144-839e-e6e2e7abccf6,211
13717,2afe5c94-3a8c-47a8-acfe-d36cc3e1fffb,de19988e-e945-4468-bea8-db243bfc3ccd,211
13718,83bdeb99-0be8-4fcd-930d-4dbe72212dd4,1b73675e-e30d-4843-8ed6-a84e1c60d0dd,211
13719,232b7202-1f27-4234-a69e-6457bf18f02a,9e955e72-5a14-47a0-a4df-259128679f4a,211
13720,0fbca828-51b5-4891-a3e9-6591b953d0d7,fb1f4441-eb29-439a-972d-b21d7c5691f5,211
13721,b588792e-e63d-4006-91ab-597b0aa45e37,00f6e55f-830a-44b6-a0d6-1be981e39312,211
13722,c83adec8-dde0-43b9-9992-4abb2713de5b,3b25451e-b350-438e-a384-58f70838cdb5,211
13723,46e947f3-cf0f-4e3c-a4aa-1147178660f7,921086bb-0b5b-4b75-a154-0029176491b0,211
13724,10194a85-ee65-4bb7-9ddb-1af5822406bf,8454fbfc-e3c9-4e53-99fe-e4b6951de032,211
13725,cb4ab607-4a39-431e-a666-a565c03531c2,e26863d6-c569-431f-a835-2122a9886cfb,211
13726,a35c09c2-c6fc-43ff-b978-c1792c075651,85a84f9d-3d67-4de0-add1-6106960c825e,211
13727,c538bc39-13eb-40c1-a304-45742e69db4a,f03354d8-2c7f-4b7c-b0d8-e6a032a63f32,211
13728,735f39a6-e175-44c8-97e9-86c047346072,2d4e47a9-77e4-4913-8542-088c4ddc6d1d,211
13729,27174b4c-8f6e-416b-bb29-e83dffee3c32,b78876ff-8fb2-49da-b537-1a4b7281569c,211
13730,3e03c3d0-0372-4e38-9f38-c1166a34c9d8,52715ed3-dd0f-4872-99e1-4b9db7155510,211
13731,070836b1-3289-4091-b4bd-ac5cc6e6a817,2163c802-7d49-4a82-9fcc-e9616ffe3da4,211
13732,dbb19af2-aded-4b0f-994b-78178a94a51d,d480aedb-2bca-4382-b308-dec6dfd4fee8,211
13733,f40cf5cf-071a-4ebd-827d-a7fbaa780795,df5b6916-9ffd-4f5f-98ea-2ae785f2ec71,211
13734,40575bee-18dc-468f-8c5d-755682cbabb6,efc2c833-788f-4d6b-bc37-57ffad927330,211
13735,f61535b7-48b1-4f75-a212-b18c9af53fc5,40b80bdd-9afe-455d-8106-715e61440e32,211
13736,245ba06e-5e28-446a-b75b-74dc9444fed9,158a66cc-33c1-44b2-bce0-1c9be11c3396,211
13737,61180979-4472-4bd5-ac05-6f116a8ee4c2,9ef78432-ea5d-4c05-916b-c0e82885ddbb,211
13738,2fea9600-7c45-4ebd-a120-03854aa929f5,439f7132-670c-4138-90c2-a8f6d6c04fe3,211
13739,5c44a454-aba0-4bf5-bc34-2d28200979ad,477bd5bc-c366-4c1a-8c5a-3e484e43803f,211
13740,d92f3f48-ba63-495c-b9d5-cf03387f8d15,ac4d16f4-7b61-4f28-86d4-41077472ffc6,211
13741,0846494e-5f40-46de-a672-ddb2b17de63f,cccb7bf1-0dc0-484b-8471-7348ffcf8e0b,211
13742,42ab8985-d89e-46d9-9520-6e82706d60f2,e217cd41-ac68-49a8-ab31-52363bdaeea0,211
13743,1ba09735-b3d4-4d24-9a7a-57abd74edcb0,01813756-b04a-4fd2-8124-2f1dcd3fa1ca,211
13744,238577f8-f2ce-4794-b201-2d257bc9bc6b,8a650bc8-2465-4e32-b314-d409f3468962,211
13745,8638e3c7-361a-4e96-8ed2-5132d4be91b8,1b9e6bd5-2e36-4ec2-819f-a2a947d5eded,211
13746,e22847ca-db02-446f-8665-131ce48798d5,0fcc6ea3-9bdb-4543-b8e5-28bd0e5d0e6f,211
13747,47c5b8be-9445-4beb-8414-ee42cda06921,2a0f5fe6-6713-4d34-a554-b5e213f18e1e,211
13748,c3a56fe3-8605-4535-ba13-a94e8122a737,93e82084-50c4-4efb-946c-d9962dfc8067,211
13749,868475a3-a51a-4ba7-b984-9441d45977d8,7c11b0f3-9e9b-4124-8ec5-f8410db662fc,211
13750,9cefe3c1-c0a3-4fc9-9910-31a46821cb80,079fbe7e-fb6e-4378-af60-a84960debf70,211
13751,d986382a-4d34-4710-83ea-5dee0ecf25db,03bb6572-51f8-44cd-add6-aa36a553f5a2,211
13752,bbad0795-148e-4bba-8df1-0110335f2ef2,f4199c01-ffa5-43d0-b532-9704628850fe,211
13753,fe1b44f7-322b-4e2e-997e-b6954fa97838,8a7284af-3b99-4e14-92e8-db371bd59dcb,211
13754,fbe8c1db-6b6e-4cd8-8a15-602d0a0ed683,3a9c6415-f230-47b6-a7fd-8dd2ec75abdb,211
13755,c1a0e58c-59ae-42f1-94a0-096dbe193f44,092b5076-3f4f-4c1a-9b9d-24b83560b2a5,211
13756,b6d3e99f-6f6d-4d7a-a51b-011dce0a63cb,7dc972ce-f9d8-4cb5-9aef-a0a008b06348,211
13757,d2587f50-0da4-4311-a701-8e4bb3815d86,0ba330be-eba0-4ffb-bb6d-7cad2e80b8d5,211
13758,19e3579d-a301-4275-90ac-9b9366cf58a5,61caa229-d993-4e50-92ea-e5c61ab14a36,211
13759,92097736-a314-46b6-998d-06dbef5a0975,6b86983f-9bed-462d-8f85-650ab908f9c4,211
13760,d85b81b9-7054-47e5-9264-1ced908c6696,5f6c7272-1540-4d95-9aa5-feb70d15625a,211
13761,44101a66-5441-4e64-8a2b-c37f49ea97dc,42788195-a572-4516-91d9-0c5a1e6ea847,211
13762,2f5439f6-9675-428f-8e8e-21056678d0b9,101c1e80-41ab-46f8-a418-29ef3f143c91,211
